id,line_position
57812,1
57813,2
57814,3
57815,4
57828,1
57946,7
57940,1
57942,3
57943,4
57944,5
57945,6
57947,8
57948,1
57949,2
57951,1
57954,1
57955,2
57957,4
57958,5
57959,6
57960,7
57961,8
57962,9
57971,1
57972,2
57974,4
57976,6
57978,8
57979,9
57988,1
57990,1
57991,5
58290,2
58222,1
58224,1
58225,2
58226,3
58227,4
58261,1
58262,1
58263,2
58264,3
58265,4
58266,5
58267,6
58268,7
58269,8
58270,9
58271,10
58272,11
58273,12
58274,13
58275,1
58277,1
58278,2
58279,3
58280,4
58281,5
58283,7
58284,8
58285,9
58287,11
58288,12
58289,1
58294,1
58295,2
58296,3
58297,4
58298,5
58299,6
58300,7
58301,8
58302,9
58303,10
58304,11
58305,12
58306,13
58307,14
58309,16
58312,1
58313,1a
58314,2
58315,2a
58316,3
58317,4
58318,4a
58320,6
58322,8
58323,9
58324,10
58330,1
58331,2
58332,3
58333,4
58348,1
58349,1
58350,2
58351,3
58352,4
58353,1
58355,1
58357,1
58358,2
58359,3
58360,4
58361,5
58362,6
58363,7
58364,8
58365,9
58366,10
58367,11
58368,12
58369,13
58371,15
58372,16
58373,17
58375,1
58376,2
58377,3
58378,4
58379,5
58381,7
58382,8
58383,9
58384,10
58385,11
58391,1
58392,2
58393,3
58394,4
58395,5
58414,1
58415,2
58417,4
58418,5
58419,5a
58420,6
58421,7
58422,7a
58425,10
58426,11
58427,12
58428,13
58429,14
58431,16
58432,16a
58436,1
58447,1
58448,2
58449,1
58460,1
58461,2
58466,1
58467,2
58469,1
58470,2
58471,3
58472,4
58473,5
58628,3
58629,4
58643,1
58644,2
58645,3
58646,4
58648,6
58649,7
58650,8
58797,1
58800,4
58806,1
58808,3
58810,5
58811,1
58974,7
58975,9
58976,1
58977,2
58978,3
58979,4
58980,5
59412,1
59413,2
59415,4
59416,4a
59473,1
59474,2
59515,1
59520,1
59522,3
59523,4
59525,6
59532,1
59533,2
59534,3
59535,4
59536,5
59537,6
59544,1
59571,1
59583,1
59584,2
59585,3
59586,4
59626,1
59629,4
59630,5
59631,6
59632,7
59637,1
59638,2
59653,32
59654,33
59657,1
59658,2
59659,3
59662,1
59663,2
59664,3
59665,4
59666,5
59667,6
59753,1
59754,2
59755,3
59756,4
59757,5
59758,6
59759,7
59760,8
59761,9
59762,10
59763,11
59764,12
59765,13
59766,14
59771,1
59772,2
59773,3
59787,2
59788,3
59789,4
59790,5
59791,6
59895,1
59896,2
59923,1
59897,3
59898,4
59899,5
59900,5a
59913,3
59920,1
59921,2
59922,3
59924,2
59925,3
59926,4
59927,5
59928,6
59933,1
59934,2
59935,3
59936,4
59937,5
61864,1
59938,6
59939,7
59940,8
59941,9
59942,10
59943,11
59944,12
59945,13
59946,14
60015,3
60013,1
60014,2
60016,4
60017,5
60018,6
60019,7
60020,8
60021,9
60022,10
60023,11
60024,12
60025,13
60026,14
60028,16
60029,17
60117,1
60118,2
60119,3
60120,4
60121,5
60122,6
60123,7
60125,9
60126,1
60127,2
60128,3
60129,4
60130,5
60133,8
60134,9
60135,1
60136,2
60260,1
60261,2
60262,3
60263,3.1
60264,4
60265,5
60266,6
60267,7
60268,8
60269,9
60271,1
60746,1
60747,3
60748,1
60749,2
60750,3
60751,4
60752,5
60753,6
57204,7
57205,8
57218,2
57219,3
57221,2
57222,3
57255,3
61865,2
57936,1
57941,2
57952,5
57956,3
57973,3
57975,5
57977,7
57995,1
57996,2
59786,1
58282,6
58286,10
58308,15
58319,5
58321,7
58370,14
58380,6
58416,3
58423,8
58424,9
58430,15
58452,3
58626,1
58627,2
58647,5
58798,2
58799,3
58801,5
58804,1
58807,2
58809,4
58812,2
58832,1
59414,3
59417,4b
59418,4c
59521,2
59524,5
59545,2
59572,2
59604,1
59627,2
59628,3
59792,7
59910,1
59911,2
59912,2a
60027,15
60109,1
60124,8
60131,6
60132,7
62798,3.0
60928,1
60929,1a
61151,5
61152,6
61154,8
61155,9
61156,10
61161,1
61347,1
61348,2
61349,1
61350,2
61353,1
61355,3
61356,4
61365,1
61366,2
61367,3
61368,4
61369,5
61375,1
61376,2
61378,4
61379,5
61380,6
61381,7
61391,1
61392,2
61393,3
61394,4
61395,5
61396,6
61397,7
61402,6
61403,14
61419,1
61420,2
61421,3
61422,4
61423,5
61424,6
61425,7
61427,9
61428,10
61429,11
61430,12
61431,13
61432,14
61442,1
61445,1
61446,2
61447,3
61449,1
61451,3
61455,1
61457,1
61458,2
61460,1
61461,2
61463,1
61512,1
61513,2
61514,3
61515,4
61516,5
61517,6
61518,7
61519,8
61524,1
61525,2
61526,3
61527,4
61529,6
61530,7
61537,1
61538,2
61539,3
61540,4
61548,2
61551,5
61552,6
61553,7
61554,8
61556,10
61557,11
61558,12
61559,13
61565,1
61566,2
61567,3
61568,4
61569,5
61570,6
61573,1
61574,2
61575,3
61576,4
61578,1
61579,2
61580,4
61581,5
61582,5a
61606,1
61608,1
61609,2
61610,3
61612,1
61613,2
61614,3
61615,4
61616,5
61748,2
61749,3
61750,4
61751,5
61754,2
61811,3
61812,1
61813,2
61848,5
61849,1
61850,1
61851,1
61852,2
61859,1
61860,2
61861,3
61862,4
61866,1
61867,2
61887,3a
61977,1
61978,1
61979,2
61980,3
61981,4
61984,1
61985,2
61986,3
61987,4
61988,5
61989,1
61990,2
61991,3
61993,5
61994,6
61995,7
61998,1
61999,2
62000,3
62001,4
62002,5
62003,6
62004,7
62005,8
62006,9
62008,12
62009,11
62136,1
62141,1
62142,2
62143,3
62147,1
62148,2
62149,3
62150,4
62151,5
62159,1
62160,2
62162,4
62163,5
62164,6
62165,7
62166,8
62167,9
62168,10
62387,1
62388,2
62390,4
62391,5
62392,6
62393,7
62394,8
62395,9
62396,10
62397,11
62398,12
62423,1
62425,3
62427,5
62431,1
62434,1
62435,2
62451,1
62452,2
62454,1
62455,2
62456,3
62457,4
62458,5
62459,6
62460,7
62461,8
62494,1
62495,2
62496,3
62497,4
62498,5
62500,1
62501,2
62502,3
62503,1
62504,2
62505,3
62506,4
62507,5
62508,6
62573,6
62575,1
62576,2
62577,1
62578,2
62580,1
62582,3
62583,4
62584,5
62585,6
62586,7
62587,8
62590,11
62591,12
62592,13
62606,1
62611,6
62612,7
62940,1
62941,2
62942,3
62943,4
62945,6
62946,7
62947,8
62948,9
62952,2
62953,3
62954,1
62955,2
62956,3
62960,2
62981,1
62982,2
62983,3
62984,4
62985,5
62986,6
62987,1
63006,1
63007,1
63059,1
63060,2
63061,3
63062,4
63064,6
63065,7
63066,8
63067,9
63068,10
63069,11
63070,12
63071,13
63072,14
63073,15
63074,16
63075,17
63076,18
63084,3
63085,3a
63086,4
63087,4a
63088,4b
63089,5
63090,5a
63091,6
63094,9
63095,10
63096,11
63097,12
63226,1
63227,2
63229,5
63230,6
63231,7
63298,Pos. 3
63299,Pos. 3.2
63300,Pos. 4
63301,Pos. 1
63302,Pos. 2.1 à 2.12
63303,Pos. 5
63366,1
63367,2
63368,3
63369,4
63372,7
63373,8
63374,9
63375,10
63417,1
63418,2
63419,3
63420,4
63422,6
63423,7
63424,8
63425,9
63426,10
63427,11
63429,1
63430,2
63431,3
63432,4
63433,5
63435,1
63436,1
63437,1
63438,2
63439,3
63441,5
63442,17
63443,22
63444,1
63445,2
63446,3
63447,4
63448,5
63451,8
63452,9
63453,10
63454,1
63455,2
63456,3
63460,3
63466,1
63467,2
63468,3
63469,4
63470,5
63471,6
63472,7
63473,8
63474,9
63475,10
63476,11
63477,12
63478,13
63479,14
63480,15
63482,17
63484,19
63487,1
63488,2
63489,3
63490,4
63491,5
63492,6
63493,7
63494,8
63495,9
63496,10
63497,11
63498,12
63511,1
63512,2
63513,3
63514,4
63524,1
63654,1
63656,3
63657,4
63676,1
63677,2
63678,3
63679,4
63680,5
63682,7
63683,8
63685,10
63686,11
63687,12
63688,13
63696,1
63697,2
63698,3
63699,4
63700,5
63704,POS 3
63705,POS 5
63706,POS 6
63777,1
63779,3
63780,4
63781,5
63819,1
63820,2
63821,3
63824,11
63829,1
63830,2
63831,3
63832,4
63833,5
63834,6
63835,7
63836,8
63839,11
63840,12
63841,13
63842,14
63847,1
63848,2
63849,3
63850,4
63851,5
63865,1
63866,2
63868,4
63869,5
63870,6
63875,1
63876,2
63898,1
63899,2
63903,3
63904,4
63905,5
61147,1
61148,2
61149,3
61150,4
61153,7
61159,1
61354,2
61377,3
61398,8
61426,8
61450,2
61454,1
61459,3
61520,9
61528,5
61547,1
61549,3
61550,4
61555,9
61611,4
61617,6
61747,1
61753,1
61755,3
61992,4
62007,10
62161,3
62389,3
62424,2
62426,4
62453,3
62499,6
62581,2
62588,9
62589,10
62607,2
62608,3
62609,4
62610,5
62944,5
62951,1
63063,5
63082,1
63083,2
63092,7
63093,8
63228,3
63370,5
63371,6
63421,5
63440,4
63449,6
63450,7
63481,16
63483,18
63499,13
63655,2
63681,6
63684,9
63778,2
63837,9
63838,10
63867,3
63901,1
63902,2
64078,1
64300,2
64301,3
64302,4
64304,6
64305,7
64306,8
64307,9
64308,10
64309,11
64310,12
64311,13
64312,14
64313,15
64314,16
64327,2
64328,3
64329,4
64330,5
64331,6
64332,7
64333,8
64334,9
64335,10
64336,11
64337,12
64339,14
64340,15
64341,16
64362,1
64363,2
64364,3
64365,4
64366,5
64367,6
64368,7
64369,8
64370,9
64371,10
64372,11
64373,12
64374,13
64375,14
64376,15
64377,16
64378,17
64379,18
64380,19
64381,20
64382,21
64383,22
64385,24
64386,25
64387,26
64388,27
64389,28
64390,29
64391,30
64392,31
64393,32
64395,34
64396,35
64428,12
64448,10
64454,1
64455,2
64456,3
64457,4
64459,6
64460,7
64464,12
64465,13
64466,14
64467,15
64468,16
64469,17
64470,18
64471,19
64472,1
64474,3
64476,5
64480,11
64481,12
64483,1
64484,2
64485,3
64486,4
64487,5
64489,7
64490,8
64491,1
64492,2
64493,3
64495,5
64496,1
64505,1
64506,2
64507,3
64508,4
64509,5
64510,6
64511,7
64513,9
64514,10
64515,11
64519,1
64520,2
64521,3
64522,4
64523,5
64524,6
64525,7
64526,8
64528,10
64529,11
64530,12
64531,13
64532,14
64584,5.0
66069,2c
64759,3
64760,3a
64761,4
64762,4a
64763,4b
64764,5
64765,5a
64783,1
64785,3
64869,1
64870,2
64872,4
64873,5
64874,6
64875,7
64876,8
64877,9
64878,10
64881,1
64882,2
64883,3
64884,4
64885,5
64887,7
64888,8
64889,12
64891,1
64892,20
64898,1
64899,2
64900,3
64901,4
64902,5
64903,6
64904,7
64905,8
64906,9
64907,10
64908,11
64909,12
64910,13
64944,1
64945,2
64946,3
64947,4
64949,6
64962,2
64950,7
64951,8
64952,9
64953,10
64958,1
64961,1
64963,3
64964,4
64965,1
64966,2
64967,3
64968,4
64969,5
64970,6
64972,8
64973,9
64974,10
64975,11
64978,1
64980,1
64991,1
64992,2
64993,3
64994,4
64995,5
64996,6
65259,7
64997,7
64998,8
64999,9
65000,10
65001,11
65002,12
65003,13
65004,14
65007,17
65008,18
65009,19
65010,20
65011,21
65012,22
65013,23
65014,24
65015,25
65016,26
65017,27
65018,28
65019,29
65020,30
65021,31
65022,32
65026,1
65027,2
65028,3
65029,4
65030,5
65031,6
65032,7
65247,19
65248,20
65250,1
65251,2
65252,3
65253,4
65255,3
65256,4
65260,8
65261,9
65262,10
65266,3
65268,5
65269,6
65270,7
65271,8
65281,1
65283,3
65285,5
65286,6
65288,8
65290,1
65292,3
65294,5
65295,6
65297,8
65300,1
65301,2
65302,3
65303,4
65304,5
65311,3
65312,4
65313,5
65314,6
65315,7
65318,1
65319,2
65320,3
65321,4
65322,5
65323,6
65324,7
65325,8
65327,10
65328,11
65329,12
65330,13
65331,14
65332,15
65336,1
65337,1
65339,1
65340,2
65341,3
65434,1
65435,2
65488,2
65489,3
65490,4
65491,5
65493,1
65494,2
65495,3
65496,4
65497,5
65501,1
65502,2
65538,POS 1
65539,POS 2
65540,POS 3
65541,POS 4
65568,2
65569,1
65570,2
65571,3
65572,4
65573,5
65574,6
65576,1
65577,2
65578,3
65579,4
65580,1
65581,2
65582,3
65585,6
65587,1
65588,2
65589,2a
65590,2b
65660,POS 1
65661,POS 2.2
65662,POS 3
65663,POS 6.1/6.2
65664,POS 5
65717,3
65842,3
65843,4
65848,1
65849,2
65850,3
65851,4
65852,5
65853,6
65854,7
65855,8
65856,9
65872,1a
65873,1b
65874,2
65875,3
65876,4
65877,5
65878,6
65891,1
65893,3
65894,4
65895,5
65896,1
65897,2
65898,3
65899,4
65900,5
65901,6
65904,1
65908,1
65909,2
65910,3
65926,1
65927,2
65928,3
65929,4
65930,5
65931,6
65932,7
65933,8
65934,9
65935,10
65936,11
65937,12
65938,13
65939,14
65940,15
65941,16
65942,17
65944,19
65947,22
65948,23
65949,24
65960,1
65967,1
65969,1
65974,1
65975,2
65976,3
66068,2b
65978,5
65979,6
65980,7
65982,1
65983,2
66064,1
66065,1a
66066,2
66067,2a
66071,2e
66076,1
66077,2
66078,2a
66081,14
66107,1
66108,2
66110,4
66112,6
66113,7
66325,20.0
66320,1.0
66321,2.0
66322,3.0
66323,4.0
66324,5.0
66360,1
66361,2
66362,3
66363,4
66364,5
66367,1
66368,2
66369,3
66370,4
66470,1
66471,2
66475,2
66476,3
66477,4
66478,5
66479,6
66480,7
66481,8
66482,1
66483,2
66484,3
66485,4
66486,5
66487,6
66488,7
66489,1
66490,2
66491,3
66492,4
66493,1
66494,2
66495,3
66496,4
66497,1
66498,2
66499,3
66500,4
66501,1
66669,1
66670,2
66671,3
66672,4
66673,5
66674,6
66675,1
66676,2
66696,1
66697,11
66698,1
64303,5
64384,23
64394,33
64429,13
64458,5
64473,2
64475,4
64488,6
64494,4
64497,2
64512,8
64527,9
64784,2
64871,3
64886,6
64948,5
64959,2
64971,7
65005,15
65006,16
65254,5
65257,5
65258,6
65264,1
65265,2
65267,4
65282,2
65284,4
65287,7
73549,6
65289,9
65291,2
65293,4
65296,7
65298,9
65309,1
65310,2
65326,9
65487,1
65492,6
65567,1
65575,7
65583,4
65584,5
65586,7
65591,2c
65840,1
65841,2
65857,10
65871,1
65892,2
65943,18
65945,20
65946,21
65968,2
65977,4
66109,3
66111,5
66474,1
66716,1
66717,2
66718,3
66719,4
66720,5
66721,6
66723,8
66724,9
66725,10
66726,11
66727,12
66728,13
66729,13a
66730,13b
66742,2
66758,1
66759,2
66760,1
66761,2
66768,1
66769,2
66770,1
66771,2
66772,3
66773,4
66774,5
66775,6
66776,7
66777,8
66778,9
66780,1
66781,2
66784,5
66785,6
66786,7
66787,11
66788,12
66789,13
66790,14
66791,15
66792,16
66793,17
66794,18
66795,19
66796,20
66797,21
66798,22
66799,23
66800,24
66801,25
66802,26
66803,27
66874,1a
66873,1
66875,2
66876,3
66877,4
66878,5
66879,6
66880,7
66881,8
66882,9
66883,10
66884,11
67105,12
66885,12
66886,13
66887,14
66910,1
66911,2
66912,3
66913,4
66914,5
66915,6
66916,7
66917,8
66918,9
66920,11
66921,12
66922,13
66923,14
66924,15
66925,16
66926,17
66927,18
66929,20
66930,21
66931,22
67103,10
67038,2
67046,1
67047,2
67048,3
67049,4
67050,5
67051,1
67065,5
67066,6
67080,1
67081,2
67082,3
67083,4
67084,5
67085,6
67087,3
67104,11
67088,4
67089,5
67091,1
67092,2
67094,1
67095,2
67096,3
67097,4
67098,5
67099,6
67100,7
67101,8
67102,9
67106,13
67107,14
67108,15
67109,16
67112,19
67113,1
67114,2
67115,3
67116,1
67118,1
67292,2
67293,3
67294,1
67298,1
67301,1
67302,2
67304,4
67305,5
67306,6
67307,7
67308,8
67309,9
67310,10
67311,10a
67312,10b
67313,11
67314,12
67315,13
67410,1
67411,2
67412,3
67413,4
67414,4a
67417,1
67418,2
67419,3
67420,4
67422,6
67497,1
67498,2
67499,3
67525,3
67500,1
67501,2
67502,3
67503,4
67523,1
67524,2
67528,1
67529,2
67530,3
67532,5
67533,6
67534,7
67535,8
67536,9
67578,2
67581,5
67582,6
67583,7
67829,1
67830,2
68050,1.1
67921,3
67939,1
67940,2
67941,3
67942,4
67943,5
67944,6
67945,7
67946,8
67947,8a
67948,1
67949,2
67950,1
68165,1
68166,2
68169,1
68170,1
68172,1
68173,2
68174,3
68175,4
68176,5
68177,6
68178,7
68179,8
68180,9
68181,10
68182,11
68183,12
68184,13
68185,14
68186,15
68188,1
68221,1
68222,2
68223,3
68230,1
68231,2
68232,3
68233,4
68235,6
68236,7
68237,7a
68238,7b
68358,4
68355,1
68356,2
68357,3
68363,3
68365,1
68366,2
68367,3
68368,4
68370,6
68371,7
68372,8
68373,1
68374,2
68375,3
68376,4
68377,5
68378,6
68379,7
68380,8
68381,9
68382,10
68383,11
68384,12
68385,13
68473,2
68475,2
68477,4
68479,6
68480,7
68482,9
68501,32
68504,1
68506,2
68571,1
68572,2
68543,1
68544,2
68545,3
68546,4
68573,3
68574,4
68575,5
68576,6
68577,7
68578,8
68579,9
68580,10
68581,11
68582,12
68583,13
68584,14
68585,15
68586,16
68587,17
68588,18
68589,19
68590,20
68591,21
68592,22
68593,23
68594,24
68595,25
68648,1.0
68649,1
68650,2
68653,2
68656,POS 1
68657,POS 2
68660,11
68663,1
68664,2
68665,3
68666,4
68667,5
68668,6
68669,7
68670,8
68671,9
68672,10
68673,11
68718,1
68719,2
68720,3
68721,4
68722,5
68723,6
68724,7
68726,1
68727,1a
68728,1b
68736,1
68737,2
68738,3
68796,A1
68740,5
68741,6
68742,7
68743,8
68744,9
68862,10
68853,1
68854,2
68855,3
68856,4
68857,5
68858,6
68859,7
68860,8
68861,9
68863,11
68866,1
68876,1
68877,2
68878,3
68879,4
68881,6
68882,7
68885,1
68886,2
68887,3
68888,4
68889,1
68890,2
68891,3
68893,5
68894,24
68895,26
68896,27
68897,29
68899,1
68900,2
68901,3
68902,4
68903,5
68905,1
68907,1
68908,2
68909,3
68910,4
68911,5
68912,6
68913,7
68940,1.0
68975,1
68976,2
68978,4
68979,5
69068,1.0
68980,6
69071,1.0
69072,2.0
69137,1
69138,2
69139,1
69140,2
69142,1
69143,2
69144,1
69147,1
69148,1
69149,2
69151,4
69152,5
69158,12
69239,1
69240,2
69241,3
69242,4
66722,7
66731,13c
66764,1
66765,2
66782,3
66783,4
66919,10
66928,19
67037,1
67064,4
67110,17
67111,18
67303,3
67316,13a
67421,5
67531,4
67579,3
67580,4
68162,1
68224,4
68225,5
68234,5
68351,1
68352,2
68359,5
68361,1
68362,2
68369,5
68472,1
68474,1
68476,3
68478,5
68481,8
68483,10
68484,11
68485,12
68499,3
68505,1
68652,1
68739,4
68880,5
68892,4
68977,3
69150,3
69872,1
69873,1a
69874,2
69875,3
69876,4
69877,4a
69878,5
69879,6
69880,7
69881,8
69882,9
69887,3
69888,4
69920,POS 1
69921,POS 2
70079,1
70080,2
70082,4
70083,5
70084,6
70085,7
70163,1
70164,2
70165,3
70166,4
70167,5
70168,6
70169,7
70170,8
70214,5
70220,7
70221,7a
70222,7b
70312,1
70223,7.1
70224,7.1a
70225,7.1b
70226,8
70227,9
70228,10
70229,11
70230,12
70232,6
70235,4
70237,1
70238,2
70239,3
70240,4
70241,5
70242,6
70243,7
70244,8
70245,9
70246,10
70247,11
70248,12
70258,1
70259,4
70260,5
70262,A
70263,B
70264,C
70265,D
70266,E
70270,2
70271,3
70272,4
70273,5
70285,4
70286,5
70287,6
70288,7
70290,A
70291,B
70292,C
70293,D
70294,E
70295,F
70301,1
70313,2
70315,4
70339,1
70340,1
70342,3
70343,4
70344,5
70347,8
70348,9
70349,10
70350,11
70351,12
70352,13
70353,14
70354,15
70355,16
70357,18
70367,POS 1
70368,POS 2
70369,POS 3
70370,POS 4
70371,POS 5
70624,POS 1
70625,POS 2
70792,2
70795,5
70796,6
70797,7
70798,8
70837,1
70838,2
70839,3
70840,4
70841,5
70842,6
70843,7
70844,8
70845,9
70891,1
70892,2
70893,3
70895,5
70936,1
70937,2
70938,3
70939,4
70940,5
76464,4
70987,100
70988,140
70993,240
70994,320
70997,350b
70998,360
70999,420
71000,450
71001,460
71002,1
71004,3
71005,1
71006,2
71007,3
71088,1
71089,2
71090,3
71091,4
71092,5
71093,6
71094,7
71095,8
71097,10
71103,3
71104,4
71106,1
71112,1
71115,1
71116,1
71117,2
71118,3
71119,4
71125,1
71126,2
71127,3
71128,4
71130,1
71155,1
71157,3
71162,1
71169,1
71171,1
71172,2
71180,1
71181,2
71182,3
71184,5
71185,6
71186,6a
71212,1
71216,1
71217,2
71219,4
71222,1
71223,2
71224,3
71225,4
71226,5
71235,2
71238,5
71241,8
71243,10
71250,3
71251,4
71252,5
71253,6
71323,2
71319,5
71322,1
71513,1
71514,2
71515,3
71516,4
71517,5
71518,6
71519,7
71520,8
71781,2
71782,3
71783,4
71784,5
71785,6
71788,1
71790,3
71792,1
71793,2
71794,3
71795,4
71796,5
71798,7
71800,9
71801,10
71802,11
71803,12
71804,13
71805,14
71806,15
71807,16
71808,17
71809,18
71810,19
71812,1
71813,2
71814,1
71819,1
71821,3
71826,1
71827,2
71831,2
71832,3
71833,4
71872,1
71873,2
71874,3
71875,4
71876,5
71877,6
71879,8
71881,10
71882,11
71883,12
71887,1
71888,2
71890,4
71891,5
71892,5a
71896,1
71994,1
71995,2
71996,3
71998,5
72002,1
72003,2
72004,3
72005,4
72006,5
72007,6
72008,7
72009,8
72010,9
72011,10
72014,13
72015,14
72016,15
72017,16
72018,17
72146,1
72147,2
72150,1
72151,2
72152,3
72153,4
72154,1
72156,3
72157,4
72158,5
72159,1
72163,2
72164,3
72166,1
72167,2
72168,3
72169,4
72170,5
72171,6
72172,7
72173,8
72412,1
72413,1
72414,2
72415,3
72416,4
72417,5
72418,6
69885,1
69886,2
70081,3
70086,8
70087,9
70234,1
70261,1
70269,1
71158,4
70282,1
70283,2
70284,3
70314,3
70327,1
70328,2
70341,2
70345,6
70346,7
70356,17
70791,1
70793,3
70794,4
70835,1
70894,4
70896,6
70989,160
70990,200
70991,220
70992,180
70995,340
71173,3
70996,350a
71003,2
71008,4
71009,5
71010,6
71096,9
71101,1
71102,2
71114,15
71131,2
71156,2
71183,4
71215,7
71218,3
71220,5
71227,6
71234,1
71236,3
71237,4
71239,6
71240,7
71242,9
71248,1
71249,2
71780,1
71789,2
71797,6
71799,8
71820,2
71822,4
71830,1
71878,7
71880,9
71889,3
71997,4
72012,11
72013,12
72155,2
72162,1
72420,1
72421,2
72426,1
72427,2
72428,3
72429,4
72430,5
72431,5a
72432,5b
72553,1
72555,2
72556,1
72557,2
72562,1
72564,3
72565,4
72566,1
72567,2
72568,3
72570,1
72571,2
72572,3
72573,1
72574,2
72580,2
72581,3
72582,4
72583,5
72584,6
72612,2
72613,3
72614,4
72615,5
72616,6
72617,7
72618,8
72619,9
72620,10
72621,11
72622,12
72623,13
72625,15
72626,16
72627,17
72628,18
72643,33
72629,19
72630,20
72631,21
72632,22
72634,24
72635,25
72637,27
72638,28
72639,29
72640,30
72642,32
72644,34
72645,35
72646,36
72647,37
72656,1
72773,3
72775,5
72778,1
72779,2
72780,3
76465,5
72781,4
72782,5
72783,1
72784,2
72785,3
72786,4
72787,5
72788,1
72789,2
72790,3
72837,1
72834,1
72835,2
72838,2
73040,3
73042,5
73043,6
73049,1
73050,2
73051,3
73052,4
73055,7
73107,POS. 6
73056,8
73057,9
73060,10a
73061,11
73062,11a
73063,12
73066,13a
73067,14
73069,15
73070,15a
73071,16
73072,16a
73073,17
73074,17a
73081,1
73083,3
73084,4
73561,18
73085,5
73086,6
73087,7
73544,1
73089,9
73090,10
73091,180
73100,POS 1
73101,POS. 1.1
73102,POS. 3
73582,2
73103,POS. 4.1
73104,POS. 4.2
73105,POS. 5.1 - 5.2  - 7.2
73106,POS. 7.1
73108,POS. 8.1
73109,POS. 8.2
73110,POS. 9.1
73111,POS. 9.2
73112,POS. 11
73341,1
73348,1
73349,2
73351,4
73352,5
73353,6
73355,1
73356,2
73357,3
73358,4
73359,5
73360,6
73361,7
73362,8
73363,9
73382,1
73383,1
73384,2
73545,2
73385,3
73386,4
73387,1
73388,2
73389,3
73390,4
73391,5
73392,6
73393,7
73394,8
73395,9
73396,10
73397,11
73407,2
73408,3
73409,4
73410,5
73411,6
73415,1
73416,2
73417,3
73418,4
73419,5
73420,6
73421,7
73422,8
73423,9
73424,10
73425,11
73426,12
73427,13
73428,14
73429,15
73430,16
73431,17
73432,18
73436,3
73440,1
73441,2
73442,3
73443,4
73444,5
73445,6
73446,7
73447,8
73459,2
73460,3
73462,5
73473,4
73474,5
73475,6
73476,7
73477,8
73478,9
73481,1
73482,4
73512,1
73578,2
73554,11
73555,12
73556,13
73557,14
73558,15
73559,16
73560,17
73570,1
73571,1
73572,2
73573,3
73574,4
73577,1
73581,1
73583,3
73584,4
73642,2
73643,3
73644,4
73641,1
73645,5
73646,6
73647,7
73648,8
73664,1
73667,4
73668,5
73669,6
73672,1
73677,2
73678,3
73679,5
73681,1
73682,2
73687,1
73688,2
73691,5
73759,1
73760,2
73762,4
73763,5
73764,6
73765,7
73766,8
73767,9
73768,10
73769,11
73770,12
73771,12a
73772,13
73773,13a
73774,13b
73781,1
73782,2
73783,3
73801,1
73803,1
73804,1
73805,2
73810,5
73811,6
73813,1
74097,5
73815,3
73816,4
73817,5
73818,6
73819,7
73820,8
73821,9
73823,11
75576,1
75577,1
74045,1
74046,2
74048,1
74051,1
74052,2
74053,1
74054,2
74055,3
74056,1
74061,1
74063,1
74064,2
74065,5
74067,2
74068,3
74069,4
74070,1
74071,2
74072,3
74074,1
74075,2
74076,3
74078,5
74079,6
74080,7
74081,1
74082,2
74083,3
74084,4
74085,5
74087,7
74088,8
74090,10
74093,1
74094,2
74095,3
74096,4
74098,6
74100,1
74101,2
74104,1
74105,2
74106,3
74195,1
74198,POS 1
74203,1
74204,2
74205,3
74206,4
74207,5
74208,6
74209,7
74210,8
74211,9
74216,1
74217,2
74218,3
74219,4
74373,10
74364,1
74365,2
74366,3
74369,6
74370,7
74371,8
74372,9
74374,11
74375,12
74376,13
74377,14
74378,15
74379,16
74380,17
74381,18
74383,20
74384,21
74385,22
74386,23
74387,24
74388,25
74390,27
74396,3
74397,4
74398,5
74399,6
74400,7
74401,8
74402,9
74403,10
74409,1
74413,1
74414,2
74416,4
74417,5
74418,6
74420,1
74421,2
74432,1
74433,2
74435,4
74564,9
74547,12
74556,1
74557,2
74558,3
74559,4
74560,5
74562,7
74563,8
74565,10
74566,11
74569,1
74570,2
74571,3
74572,4
74573,5
74574,6
74576,8
74577,9
76677,2
74768,2
74750,14
74751,15
74752,16
74753,17
76679,4
74760,1
74763,3
74764,4
74765,5
74766,1
74767,1
74769,3
74796,1
74797,2
74798,3
74799,4
74800,5
74801,6
74803,8
74814,1
74815,2
74817,1
74818,2
74819,3
74820,4
74821,5
74822,6
74825,9
74826,1
74827,2
74828,1
74829,2
74830,3
74831,4
74835,3
74836,4
74837,5
74840,1
74841,2
74843,4
74844,5
74845,6
74846,7
74847,8
74848,9
74849,10
74850,11
74851,12
74853,14
74854,1
74855,2
74856,3
74857,4
74858,5
74859,6
74860,7
74861,8
74863,10
74864,11
74865,12
74866,13
74867,1
74869,1
74875,1
74876,2
74883,1
74884,2
74885,3
74886,4
74887,5
74888,6
74889,7
74890,8
74891,9
74892,10
74894,12
74895,13
74896,14
74897,15
74898,16
74899,17
74903,1
74916,1
74920,1
74921,2
74923,4
75214,1
75215,2
75216,3
75225,7
75226,1
75227,2
75228,3
75229,4
75231,1
75232,1
75233,1
75252,4
75253,5
75254,6
75257,1
75258,2
75259,3
75260,4
72774,4
72552,1
72554,1
72563,2
72575,3
72579,1
72611,1
72624,14
72633,23
72636,26
72641,31
72776,7
73038,1
73039,2
73041,4
73053,5
73693,7
73054,6
73058,9a
73059,10
