id,page_break,position
226636,f,
226637,f,
226644,f,
226645,f,
318963,f,40
226647,f,
226648,f,
226649,f,
226650,f,
226653,f,
226654,f,
226655,f,2.2
226656,f,
226669,f,1.0+2.0
226675,f,
226676,f,
226679,f,
341527,f,
244425,f,2
244426,f,1
235804,f,210
244427,f,2
244428,f,3
244429,f,4
244430,f,5
244431,f,
244432,f,1
244433,f,A
244434,f,B
244435,f,C
244436,f,D
257447,f,
251130,f,
244437,f,E
244438,f,F
244440,f,
226686,f,
198046,f,
244767,f,
217493,f,
217494,f,
235764,f,2.0
235765,f,2.5
198048,f,
235769,f,140
198051,f,1
235770,f,210
235771,f,211
227008,f,
235772,f,220
198052,f,2
235773,f,
235774,f,
198053,f,
235775,f,
235776,f,
250836,f,
217382,f,4b
217383,f,
217384,f,
217385,f,
217386,f,
217387,f,1
217388,f,2
217389,f,3
217390,f,4
217391,f,
217392,f,
217393,f,
217394,f,
282385,f,
217395,f,
217396,f,
217397,t,
217398,f,
207292,f,
189207,f,
189211,f,
189212,f,
189213,f,
189214,f,
189215,f,
189217,f,
250744,f,
250745,f,
250931,f,
189218,f,
189220,t,
250746,f,
189221,f,
250747,f,
189222,f,
189223,f,
235778,f,
235779,f,
235780,f,
235781,f,
235782,f,
198054,f,
235783,f,
235784,f,2.1
235786,f,1.5
235792,f,100
235793,f,110
235795,f,120
235798,f,210
235799,f,211
198055,f,
207267,f,
250754,f,
250755,f,
207268,f,
235802,f,1.0
235805,f,100
253828,f,
318965,f,50
235812,f,
235813,f,
235814,f,110
235815,f,120
235816,f,
235818,f,Pos. 7.0
235820,f,
235821,f,200
235822,f,230
235823,f,240
235826,f,
336224,f,
235828,f,
235832,t,
198071,f,5
235833,f,120
198056,f,
198057,f,
198058,f,
198059,f,
198060,f,
198063,t,
198064,f,
198065,f,
198066,f,
198067,f,1
198068,f,2
198069,f,3
198070,f,4
198072,f,
339644,f,
189225,f,
189226,f,
189227,f,
189238,f,
189239,f,
189240,f,
189243,f,
189244,f,
189248,f,
189250,f,
189251,f,
189281,f,
189282,f,
189283,f,
207269,f,
207270,f,
207271,f,
207272,f,
207273,f,
207274,f,
207275,f,
280859,f,
207277,f,
207278,f,
207279,f,
207280,f,
207281,f,
207282,f,
207283,f,
207284,f,
207285,f,
207288,f,
207289,f,
207290,f,
207291,f,
207295,f,
250757,f,
250769,f,
250770,f,
250776,f,
250777,f,
250778,f,
250779,f,
250786,f,
250787,f,
250788,f,
250791,f,
250798,f,
250805,f,
250815,f,
227009,f,
250828,f,
250829,f,
250831,f,
250832,f,
250833,f,
250772,f,Pos 5.1
339927,f,
244441,f,A
244442,f,B
244443,f,C
244444,f,D
244445,f,
244446,f,
244447,f,59
244448,f,60
244449,f,31
244451,f,
244452,f,
244453,f,1
244454,f,2
244455,f,
314060,f,10.0
244457,f,
244464,f,2
226687,f,
226690,f,
226691,f,
226692,f,
226693,f,3.0
226694,f,
226695,f,1
226696,f,2
226697,f,3
226698,f,4
227010,f,
226699,f,4a
226700,f,5
226701,f,5a
226702,f,5b
226703,f,
226704,f,
217399,f,
217407,f,
217408,f,
217409,f,
217412,f,
228592,f,
217413,f,
217420,f,
217421,f,
217422,f,
236158,f,
217423,f,
217424,f,
217425,f,
217426,f,
198073,f,1
198074,f,2
244467,f,5
198075,f,3
198076,f,
198077,f,1
198078,f,2
198079,f,3
244496,f,
198080,f,4
198081,f,5
198082,f,6
207630,f,
198083,f,7
198084,f,8
198086,f,1
198087,f,2
198088,f,3
244466,f,4
244468,f,6
244474,t,8
244475,f,9
244477,f,1
244495,f,
244497,f,
244498,f,
339643,f,
252234,f,
244500,f,
244504,f,
244505,f,
244506,f,Pos. 9.0
244508,f,
207300,f,
207303,f,
207306,f,
207307,f,
244502,f,
207308,f,
207309,f,
207310,f,
207311,f,
207312,f,
207325,f,
207328,f,
207329,f,
207331,f,
314220,f,10.1
207340,f,
207342,f,
207343,f,
207344,f,
207345,f,
207346,f,
235836,f,
235838,f,1.1
235839,t,
235841,f,2.1
235842,t,
235843,f,
339672,f,
235845,f,
235846,f,
248944,f,
235847,f,
235848,f,
235849,f,
262389,f,
235850,f,
235851,f,
235852,f,
235853,f,
235854,f,
235857,f,2.1
235858,f,2.2
235859,t,
189297,f,1
189298,f,2
189299,f,3
253981,f,
189300,f,4
189301,f,5
189302,f,6
189303,f,
244541,f,
189304,f,1
189305,f,2
189306,f,3
226705,f,
226706,f,
226707,f,
226708,f,
189308,f,5
226709,f,
226711,f,1
226712,f,2
226713,f,
262625,f,
226714,f,
226715,f,
226716,f,8
226717,f,8a
244542,f,
198369,f,
226718,f,11
226719,f,11a
226720,f,
226721,f,
189307,f,4
189309,f,
189310,f,
244509,f,
250837,f,
244511,f,1.1
250839,f,100
244512,f,3.0
189311,f,1
226722,f,1
217495,f,
198089,f,4
189312,f,2
250840,f,110
226723,f,2
198090,f,5
189313,f,
189314,f,
226724,f,3
226725,f,4
343137,f,
226726,f,
226727,f,1
226728,f,2
226729,f,3
226730,f,4
226731,f,4a
226732,f,5
320780,t,
226733,f,6
207633,f,
226734,f,7
244544,f,
226735,f,8
226736,f,9
226737,f,9a
226738,f,
244518,f,
314061,f,10.5
244520,f,
244522,f,
244524,f,
244525,f,
244526,f,
244527,f,
244529,f,
327433,f,
244533,f,
244534,f,
244535,f,
244536,f,
244537,f,
244539,f,
244546,f,
198118,f,
217427,f,
217428,f,
250841,f,
217429,f,
250842,f,
250843,f,
217431,f,
250844,f,
217432,f,
250845,f,
250846,f,
217433,f,
217434,f,
235862,f,3.1
290501,f,
217435,f,
217436,f,
250848,f,
250852,f,
189322,f,
189323,f,
189324,f,
189325,f,
189331,f,
189332,f,
189333,f,
189336,f,
189345,f,
198091,f,6
231982,f,
198092,f,7
198095,f,10
198096,f,11
290502,f,
207347,f,
198097,f,12
198098,f,13
207348,f,
198099,f,
198100,f,
198101,f,
217437,f,
217440,f,
217441,f,
198102,f,
198103,f,1
208361,f,
198104,f,2
198105,f,3
198106,f,4
198107,f,5
198108,f,6
217448,f,
198109,f,7
198110,f,8
198111,f,9
198112,f,10
198113,f,11
198114,f,12
198115,f,
198116,f,
198117,f,
235863,f,3.2
235864,f,
235866,f,
235867,f,
235870,f,
235871,f,
262326,f,
235873,f,
244568,f,
235874,f,
235875,f,
235876,f,
235877,f,
235878,f,
235879,f,
235882,f,
235884,f,
235889,f,
235890,f,
189382,f,5.0
217442,f,
226739,f,
226740,f,
250853,f,
217446,f,
226741,f,
217447,f,
226742,f,1
251118,f,
250854,f,
217449,f,
226743,f,2
226751,f,
250855,f,
217450,f,
217451,f,
217452,f,
217453,f,
217454,f,
217455,f,
217492,f,
207941,f,
217496,f,
217497,f,
217498,f,
217499,f,
217500,f,
217501,f,
217503,t,
226748,f,
226750,f,
226752,f,
226753,f,1
226754,f,2
226755,f,3
226756,f,4
226757,f,
226758,f,
226761,f,
226764,f,
250867,f,
226765,f,
189385,f,2.1
250856,f,
207354,f,
236067,f,
236068,f,
207361,f,POS 1 / a
207367,f,
189337,f,
207356,f,
250861,f,
207357,f,
189338,f,
250862,f,
189342,t,
207358,f,
250863,f,
189343,f,
207359,f,
244570,f,
341209,f,
189344,f,
207360,f,
250865,f,
207372,f,
207373,f,
207374,f,
207375,f,
314062,f,10.6
207387,f,
207388,f,
207389,f,
207390,f,
207391,f,
207392,f,
189346,f,
189347,f,
189348,f,
189349,f,
189350,f,
189351,f,
189352,t,
189353,f,
189354,f,
189355,f,
189356,f,
189375,f,
338352,f,
189376,f,1.0
189377,f,2.0
189380,f,
189381,f,3.0
252101,f,
250866,f,
207629,f,
250868,f,
250873,f,
250874,f,
250879,f,
250880,f,
250882,f,
250883,f,
250885,f,
250886,f,
250889,f,
250892,f,
250893,f,
250898,f,
250900,f,
250901,f,
250903,f,
250904,f,
250906,f,
250908,f,
198140,f,
244547,f,
244548,f,
244588,f,
244549,f,
244550,f,
244551,f,
244552,f,
244553,f,
244554,f,
244555,f,
244557,f,
244558,f,
244559,f,
244560,f,
244561,f,
244564,f,
244565,f,
244566,f,
244567,f,
236069,f,
189387,f,11.0
198119,f,
198120,f,
198121,f,
198122,f,
198123,f,
198124,f,
198125,f,
198126,f,
198127,f,
198128,f,
207943,f,
198512,f,13
198129,f,
198130,f,
198131,f,
217512,f,
217514,f,
217519,f,
217520,f,
240087,f,
217535,f,
217536,f,
217537,f,
217538,f,
217539,f,
217540,f,
217546,f,
217547,f,
217548,f,
217549,f,
217550,f,
217557,f,
217558,f,
217559,f,
235891,f,
235892,f,
235893,f,
235894,f,
235895,f,
235902,f,
235903,f,
235905,f,
235907,f,
235913,f,
235915,f,
235925,f,
235927,f,
235928,f,Pos. 14
235929,f,
235930,f,Pos. 14
235937,f,
226766,f,
328085,f,
226770,f,
226771,f,
226772,f,1
226773,f,2
226774,f,3
226775,f,4
226776,f,5
226777,f,6
226778,f,7
207944,f,
226779,f,8
226780,f,9
226781,f,10
226782,f,11
189388,f,
226784,f,13
189389,f,10.0
189390,f,
189398,f,
189401,f,
189402,f,
189409,f,
189410,f,
189411,f,
189412,f,
189413,f,
189414,f,
250909,f,
250914,f,
250915,f,
250916,f,
250917,f,
250918,f,
244573,f,
244576,f,
217560,f,
250919,f,
250920,f,
250921,f,
250922,f,
314161,f,20.6
250924,f,
250925,f,
314072,f,100
250927,f,
250929,f,
250930,f,
338354,f,
218579,f,
244571,f,
244572,f,
226783,f,12
217561,f,
226785,f,14
217562,f,
226786,f,15
340182,f,22
226787,f,16
198141,f,
198142,f,
198143,f,
227011,f,
198144,f,
235946,f,
198145,f,
198146,f,
198147,f,
198148,f,
198149,f,
198150,f,
198151,f,
198152,f,
226806,f,
235938,f,
235939,f,
235940,f,
235942,f,
235943,f,
235944,f,
235945,f,
235947,f,
235949,f,
235950,f,
235952,f,
235956,f,
235958,f,
235962,f,
235963,f,
235966,f,
235967,f,Pos. 14
338357,f,
235948,f,
244580,f,
244582,f,
244583,f,
244584,f,
244585,f,
244586,f,
244587,f,
198160,f,
244590,f,
244593,f,
244597,f,
244621,f,
345868,f,
244638,f,
244639,f,
207431,f,
347082,f,
226788,f,17
226789,f,18
226790,f,
226791,f,
315532,f,
226792,f,
226799,f,
226800,f,
226801,f,
226802,f,
198153,f,
226803,f,
198154,f,
198155,f,
226804,f,
226805,f,
198156,f,
207401,f,
207404,f,
207406,f,
207407,f,
207408,f,
207409,f,
207410,f,
207411,f,
207412,f,
207418,f,
207419,f,
207420,t,
207421,f,
207426,f,
226808,f,
207427,f,
207428,f,
207429,f,
207430,f,
189415,f,
189416,f,POS 2
189417,f,
189418,f,
189419,f,
189420,f,
189447,f,
189448,f,
250932,f,
198157,f,
189449,f,
250933,f,
226807,f,
189450,f,
198158,f,
235971,f,
189451,f,
198159,f,
250934,f,
217563,f,
217565,f,
217567,f,
217568,f,
217570,f,
217571,f,
217572,f,
340183,f,23
217574,f,
217576,f,
217577,f,
217579,f,
217581,f,
217584,f,
217585,f,
217586,f,
217587,f,
189452,f,
189454,f,
189455,f,
189456,f,
189461,f,
189462,f,
189463,f,
189464,f,
189465,f,
189466,f,
189467,f,
189468,f,
189469,f,
189475,f,
226809,f,
226815,f,
226816,f,
226817,f,
226818,t,
226819,f,
226822,f,
226823,f,
226826,f,1.1
226827,f,1.2
226829,f,4.1
226830,f,4.2
226832,f,5.1
226833,f,5.2
226836,f,6.1
226837,f,6.2
226839,f,7.1
226840,f,7.2
198161,f,
198164,f,
198165,f,
244640,f,
198166,f,
244642,f,
198167,f,
198168,f,
244643,f,
207432,f,
198169,f,
207433,f,5
198176,f,
207434,f,
244645,f,
207435,f,
244647,f,
244648,f,
198177,f,
250935,f,
250936,f,
250937,f,
250938,f,
250939,f,
250940,f,
250944,f,
250948,f,
250961,f,
250965,f,
250967,f,
250968,f,
250971,f,
267229,f,
250972,f,
250973,f,
250974,f,
250975,f,
250976,f,
250977,f,
250978,f,
235973,f,
235974,f,
235975,f,
235976,f,
235977,f,
235978,f,Pos. 3.0
217592,f,
235979,f,Pos. 6
235980,f,Pos. 9
235981,f,Pos. 12
235982,f,Pos. 14
217593,f,
235983,f,
268932,f,
217594,f,
217595,f,
235984,f,
217596,f,
217597,f,
244651,f,
207438,f,
217598,f,
217599,f,
217600,f,
217601,f,
217602,f,
217603,f,
217604,f,
217605,f,
217606,f,
217607,f,
217609,f,
217610,f,
89290,f,
217611,f,
217612,f,
217613,f,
217614,f,
217615,f,
217616,f,
235985,f,
235988,f,Pos. 3.0
235989,f,Pos. 6.0
235990,f,Pos. 9.0
235991,f,Pos. 12
235992,f,Pos. 14
235993,f,
189500,f,
235994,f,
235995,f,Pos. 14
235999,f,
236000,f,
236001,f,
236002,f,
236003,f,
236162,f,
236004,f,
236005,f,
236006,f,Pos. 14
236007,f,
244652,f,
244653,f,
244654,f,
244655,f,
244656,f,
244657,f,
244658,f,
327994,f,
314073,f,111
196826,f,
341284,f,
244662,f,
244664,f,
244665,f,
244666,f,
244667,f,
244669,f,
244671,f,
244676,f,
189503,f,
198178,f,
207440,f,
198179,f,
198180,f,
198181,f,
198182,f,
198183,f,
198184,f,
198185,f,
198186,f,
198187,f,
198188,f,
198189,f,
198190,f,
198191,f,
198192,f,
198193,f,
198194,f,
198195,t,
198196,f,
207439,f,
207442,f,1
207443,f,
207444,f,
207445,f,
207446,f,
207447,f,
207450,f,
207453,f,
207454,f,
207455,f,
207456,f,
207460,f,2
207461,f,
207462,f,
207464,f,
226842,f,8.1
226843,f,8.2
226845,f,9.1
226847,f,
308825,f,
226849,f,
226850,f,
226851,f,
226853,f,
226855,f,
226856,f,
226857,f,
226858,f,
226859,f,
226860,f,
249024,f,
226861,f,
226862,f,
226863,f,
217624,f,3.0
189485,f,
189486,f,
189487,f,
189495,f,
189496,f,
189497,f,
189499,f,
250979,f,
250980,f,
250981,f,
250982,f,
250984,f,1.1
250985,f,1.2
250986,f,100
250987,f,110
250988,f,120
250989,f,130
250990,f,
250992,f,
250999,f,
251001,f,
251003,f,
251004,f,
251005,f,
251006,f,
251007,f,
251008,f,
251009,f,
251010,f,
207465,f,
207467,f,
207468,f,
207469,f,
207470,f,
258089,f,
207471,f,
207472,f,
207473,f,
207474,f,
282026,f,
207475,f,
207476,f,
207477,f,
207478,t,
207479,f,
207480,f,
189505,f,
207481,f,
207482,f,
207483,f,
207484,f,
207485,f,
207486,f,
198197,f,
198214,f,
198215,f,
198223,f,
198224,f,
198231,f,
198233,f,
257326,f,
198234,f,
198235,f,
198237,f,
198238,f,1.0
198239,f,2.0
198240,f,3.0
198241,f,
198242,f,
198243,f,
198244,f,
198245,f,
251014,f,
236008,f,
236009,f,
217617,f,
217618,f,
274722,f,
217619,f,
244678,f,
217620,f,
244679,f,
217621,f,
314074,f,120
244680,f,
236017,f,
236018,f,Pos. 3.0
236019,f,
236020,f,Pos. 6.0
236021,f,
236022,f,Pos. 9.0
236023,f,
236024,f,Pos. 12
236025,f,
236026,f,Pos. 14
236027,f,
236029,f,
236032,f,
198368,f,
236039,f,
236040,f,
340184,f,24
236042,f,Pos. 14
236043,f,
236044,f,
236045,f,Pos. 3
236046,f,Pos. 6.0
244681,f,
244682,f,
244683,f,
244684,f,
244685,f,
244686,f,
244687,f,
244688,f,
244689,f,
244690,f,
244691,f,
244692,t,
244693,f,
244694,f,
244695,f,
244696,f,
244697,f,
244698,f,
244699,f,
244700,f,
189507,f,
189508,f,
189514,f,
189515,f,
189516,f,
189518,f,
189519,f,
189520,f,
189521,f,
189522,f,
189523,t,
227012,f,
189524,f,
189526,f,
189527,f,
198266,f,
226864,f,
226867,f,
226868,f,
226869,f,
226870,f,
198249,f,
226871,f,
226872,f,
226873,f,
226874,f,
226876,f,
226877,f,
226878,f,
226881,f,
226882,f,
236166,f,
226884,f,
226885,f,
226886,f,
226889,f,
217627,f,
339671,f,
217630,f,
217631,f,2.0
236051,f,
244706,f,
217632,f,1.0
217634,f,4.1
217645,f,
217646,f,
217647,f,
217649,f,
217650,f,
217651,f,
217652,f,
217653,f,
217656,f,
217657,f,
217658,f,
217659,f,
217660,f,
226913,f,
198246,f,
198247,f,
198248,f,
198250,f,
198251,f,
198252,f,
198253,f,
198254,f,
314075,f,130
198257,f,
198258,f,
198259,f,1.0
198260,f,1.1
198261,f,2.0
198264,f,
198265,f,
207487,f,
207488,f,
207489,f,
207490,f,
207491,f,
244707,f,
207492,f,
207493,f,
207494,f,
207522,f,
207523,f,
207524,f,
207525,f,
207526,f,
207533,f,
207540,f,
207541,f,
207554,f,
207556,f,
207557,f,
207558,f,
251015,f,
251017,f,
251018,f,
251019,f,
251020,f,
251021,f,
251022,f,
251023,f,
251024,f,
251025,f,
251027,f,
251028,f,
251029,f,
251033,f,
251035,f,
207875,f,
251036,f,
251037,f,
251038,f,
251043,f,
244701,f,
244702,f,
244703,f,
244704,f,
244705,f,
226897,f,
244708,f,
244709,f,
244710,f,
244711,f,
244712,f,
244713,f,
244715,f,
244716,t,
244717,f,
244718,f,
244719,f,
244720,t,
226915,f,2.1
236047,f,Pos. 9.0
236048,f,Pos. 12
236049,f,Pos. 14
236050,f,
236053,f,
236054,f,
236055,f,
236056,f,
341259,f,
236058,f,
236059,f,
236062,f,
236063,f,Pos. 14
88663,f,
236065,f,
236066,f,
189528,f,
189529,f,
189530,f,
189531,f,
189534,f,1
189535,f,2
226955,f,
189536,f,
189537,f,
189538,f,
189540,f,1
189541,f,2
189542,f,3
189543,f,4
189544,f,5
189545,f,6
189546,f,7
198268,f,
198269,f,
198270,f,
198271,f,
198272,f,1.0
198275,f,
198276,f,
198277,f,
198278,f,
198279,f,
198280,f,
198281,f,
198282,f,
198283,f,
198284,f,
198285,f,
198286,f,
198288,f,1.2
198289,f,
226917,f,3.1
226890,f,
226892,f,
226893,f,
226894,f,
340185,f,25
226896,f,
226898,f,
226900,f,
226901,f,
226902,f,
226904,f,
226905,f,
226909,f,
226910,f,
226911,f,
226912,f,
236139,f,
207559,f,
207560,f,
207561,f,
207562,f,
251047,f,1.1
207563,f,
207564,f,
345869,f,
207566,f,
207567,f,
207568,f,
207569,f,
207570,f,
207571,f,
207572,f,
207573,f,
207574,f,
207575,f,
207576,f,
207577,f,
217661,f,
217662,f,
217663,f,
217668,f,
217669,f,
217670,f,
217671,f,
217672,f,
217673,f,
217674,f,
217675,f,
217676,f,
217677,f,
83973,f,1
217678,f,
217679,f,
217680,f,
189563,f,
345737,f,
251044,f,
251045,f,
251046,f,1.0
251048,f,1.2
251049,f,100
251050,f,110
251052,f,130
251053,f,140
251054,f,
251055,f,
251056,f,
251057,f,
251058,f,
251059,f,
251061,f,120
251062,f,150
251063,f,
251064,f,
189547,f,1
189548,f,2
189549,f,3
189550,f,4
189551,f,1
189576,f,
189552,f,2
189553,f,3
189554,f,4
189555,f,5
189556,f,6
189557,f,7
189558,f,
189559,f,
189560,f,
189561,f,
189562,f,
244721,f,
342980,f,
207657,f,
244724,f,1
244725,f,2
244726,f,3
244727,f,
244728,f,
244731,f,Pos. 30/30.1
244733,f,Pos. 23
244736,f,1
244737,f,1a
244738,f,2
244739,f,2b
244740,f,
244741,f,
198290,f,
198291,f,
314278,f,160
226928,f,
198293,f,
198294,f,
198295,f,
198296,f,
198297,f,
198298,f,
198299,f,
198300,f,3
198301,f,
198307,f,32
198308,f,
198309,f,
198310,f,1
198312,f,1
198313,f,2
236072,f,20.2
236073,f,
236074,f,
236075,f,
236076,f,
236077,f,
236078,f,
236079,f,
236082,f,
236083,t,
236084,f,
236085,f,
236088,f,
236089,t,
236090,f,
226921,f,
226922,f,
226923,f,
226924,f,
226925,f,
226926,f,
226927,f,
226937,f,
226940,f,
226942,f,
341318,f,
226956,f,
226959,f,
226960,f,
226962,f,
226965,f,
226967,f,
226970,f,
226971,f,
217681,f,
217682,f,
217683,f,
217684,f,
217685,f,
189571,f,
217686,f,
217687,f,
217690,f,100.0
198406,f,
314079,f,170
217692,f,120.0
217695,f,140.0
217696,f,
217697,f,1.1
217698,f,Pos 4
217699,f,Pos 5
217701,f,Pos 6
217704,f,
189564,f,
189565,f,
189566,t,
189567,f,
189569,f,
189570,f,
189572,f,
341368,f,
189574,f,
189575,f,
189577,f,
189580,f,1
189581,f,2
189582,f,2a
189583,f,2b
236115,f,Pos. 12
244742,f,
244743,f,Pos. 2.0
244746,f,
244747,f,
244748,f,
244749,f,
244750,t,
244751,f,
244752,t,
244753,f,
244754,f,
244755,f,
244756,f,
244759,f,
244760,f,
244761,f,
244762,f,
207579,f,
236727,f,
207580,f,
207581,f,
207584,t,
207585,f,
207586,f,
207587,f,
207590,f,
236100,f,
207591,f,
207592,f,
207595,f,
207596,f,
207597,f,
207598,t,
236091,f,
236092,f,
236093,f,
236094,f,
236095,f,
236096,f,
236097,f,
236098,f,
236099,f,
236101,f,
236102,f,
236103,f,Pos. 3.0
236104,f,Pos. 6.0
236105,f,Pos. 9.0
236106,f,Pos. 12
236107,f,Pos. 14
236111,f,
236729,f,
198314,f,1
198315,f,2
198316,f,3
198317,f,4
198318,f,
198319,f,
198320,f,
198321,f,
198322,f,
217716,f,
198323,f,
198324,f,
198325,f,
198326,f,
198327,f,
198328,f,
198329,f,
198330,f,
217706,f,
217707,f,
217708,f,
217709,f,
217710,f,
217711,f,
207599,f,
207600,f,
217714,f,
217715,f,
217717,f,
236112,f,Pos. 3.0
217720,f,
217721,f,
236113,f,Pos. 6.0
207601,f,
236114,f,Pos. 9.0
217722,f,
207602,f,
251065,f,
251066,f,
251067,f,
251068,f,
251069,f,
251070,f,
251073,f,
251074,f,
251075,f,
251076,f,
251077,f,
198407,f,
251078,f,
251079,f,
251080,f,
251081,f,Pos 6
251082,f,
251083,f,
251084,f,
251087,f,
226972,f,
290348,f,
244763,f,
244764,f,
244765,f,
226974,f,
189584,f,2c
244768,f,
189585,f,
244769,f,
226975,f,
189643,f,
244770,f,
244771,f,
236116,f,Pos. 14
244772,f,
236117,f,
244773,f,
189586,f,
217724,f,
217725,f,
217726,f,
217727,f,
217728,f,
217729,f,
217730,f,
217731,f,1.2
217732,f,2.1
217733,f,
217734,f,
217736,f,
217739,f,
325417,f,
217742,f,
217743,f,
217744,f,
217746,f,
217747,f,
226976,f,
226977,f,
217741,f,
226978,f,
226979,f,
226980,f,
226981,f,
226982,f,
207658,f,
315959,f,140
226987,f,
226988,f,
226989,f,
226990,f,
226991,f,
226992,f,
226993,f,
226996,f,1.2
226997,f,2.0
226998,f,3.0
226999,f,
227007,f,
236118,f,
340186,f,26
236119,f,Pos. 14
236120,f,110.1
236125,f,
236126,f,Pos. 14
236127,f,Pos. 14
236128,f,
236130,f,Pos. 14
236131,f,
236132,f,
244789,f,1
236133,f,
236134,f,
236135,f,
236136,f,
236137,f,
236138,f,
244774,f,
244775,f,
248999,f,
207879,f,
244776,f,
244777,f,
244778,f,
244779,f,
340187,f,27
244781,f,2
244782,f,3
189604,f,
244790,f,2
244791,f,3
244792,f,
244794,f,1
244795,f,1
244796,f,
244797,f,1
189587,f,
189588,f,
189589,f,
189590,f,
189592,f,
189594,f,
189595,f,
189597,f,
189598,f,
189599,f,
189600,f,
189601,f,
189605,f,
189606,f,
189609,f,
189610,f,
189611,t,
189612,f,
198331,f,
198332,f,
191257,f,
198333,f,
198334,t,
198335,f,
198336,f,
198337,f,
198338,f,
198339,f,
198449,f,
198340,f,
198341,f,
198342,f,
198343,f,
198344,f,
198345,f,
198346,f,
207603,f,
207604,f,
300858,f,
207605,f,
207607,t,
207608,f,
251117,f,
207609,f,
207610,f,
207611,f,
207613,f,
251089,f,
251090,f,
251092,f,
251093,f,
251095,f,
251097,f,
251098,f,
251100,f,
340188,f,28
251106,f,
251107,f,
251112,f,
251115,f,
251116,f,
251120,f,
251121,f,
251129,f,
236140,f,
236141,t,
236142,f,
236143,f,
236144,f,
236145,f,
236146,f,
236147,f,
236148,f,
338676,f,
249262,f,
236149,f,
236150,f,
236151,f,Pos. 14
236152,f,
236153,f,
236154,f,
236156,f,
236157,f,
217849,f,
198349,f,
198350,f,
198354,f,
198355,f,
198356,f,
198357,f,
198358,t,
198359,f,
198360,f,
198361,f,
198362,f,
198363,f,
198364,f,
198365,f,
244798,f,2
244799,f,3
244800,f,4
244801,f,5
244803,f,1
244804,f,2
244805,f,3
244806,f,1
244807,f,4
244808,f,5
244809,f,6
244810,f,7
244811,f,8
244812,f,9
251138,f,
217748,f,
217749,f,
217750,f,
217751,f,
217752,f,
217753,f,
217754,f,
217755,f,
217756,f,
217759,f,
217760,f,
217761,f,
217762,f,
217763,f,
217764,f,
217765,f,
217766,f,
217767,f,
217768,f,
217769,f,
189613,f,
189614,f,
340189,f,29
189617,f,
189642,f,
189618,f,
189626,f,
189627,f,
189628,f,
189631,f,
189632,f,
189633,f,
189634,f,
189636,f,
189637,f,
189638,f,
189640,f,
251131,f,
189641,f,
338992,f,
227013,f,
300859,f,
227015,f,
227016,f,
227017,f,
227018,f,
227019,f,
227020,f,
227021,f,100
227022,f,110
227023,f,130
227024,f,140
227025,f,150
258542,f,
227026,f,151
227027,f,152
227028,f,160
227029,f,161
338993,f,
227031,f,
189644,f,
207655,f,
189648,f,
189649,f,
189650,f,
189654,f,
189655,f,
189656,f,
189657,f,
189658,f,
189659,f,
189660,f,
189661,f,
189662,f,
189663,f,
189665,f,
236167,f,
236168,f,
207650,f,
236169,f,
251134,f,
236170,f,
236172,f,
236173,f,
236174,f,
236175,f,17
236176,f,18
236177,f,
236178,f,
236180,f,
236181,f,
236182,f,
236183,f,
236184,f,
236185,f,
78403,f,
70356,f,
198370,f,
251135,f,
198371,f,
207644,f,
251136,f,
198372,f,
207880,f,
198373,f,
244813,f,10
207645,f,
244814,f,11
251137,f,
198386,f,
251142,f,
198387,f,
198388,f,
198389,f,
198391,f,
198392,f,
198393,f,
198394,f,
198395,f,
198396,f,
198397,f,
198398,f,
198399,f,
198400,f,
198401,f,
198402,f,
227032,f,
227033,f,
207649,f,
68707,f,
207651,f,
207652,f,
207653,f,
207654,f,
207656,f,
207659,f,
207660,f,
207661,f,
207662,f,
207663,f,
207664,f,
207665,f,
207666,f,
207667,f,
207668,f,
207669,f,
207670,f,
207671,f,
251139,f,
251140,f,
251141,f,
251143,f,
251144,f,
251145,f,
251152,f,
251154,f,Pos. 1.3
251155,f,
251156,f,
251158,f,
251159,f,
251160,f,
251161,f,
251162,f,
251163,f,
251164,f,
251165,f,
244815,f,12
244816,f,13
244817,f,
244818,f,
217775,f,
244820,f,8.0
244822,f,
244824,f,
244825,f,
244827,f,
244828,f,
244830,f,
244831,f,
244832,f,
244833,f,
244834,f,
244835,f,
244837,f,
244839,f,
244841,f,Pos.11
217770,f,
217771,f,
217772,f,
217773,f,
217774,f,
217776,f,
217777,f,
217778,f,
217780,f,
217792,f,
217793,f,
217794,f,
217796,f,
217797,f,
217798,f,
217799,f,
217800,f,
217801,f,
217802,f,
217803,f,
217804,f,
236186,f,
236187,f,
55869,f,
337830,f,
51881,f,
236188,f,
236189,t,
236190,f,
236191,f,
236192,f,
236193,f,
236194,f,
236195,f,
236196,f,
236197,t,
207881,f,
236198,f,
236199,f,
236200,f,
207672,f,
207673,f,
189672,f,
189673,f,
189674,f,
189675,f,
189676,f,
189677,f,
189678,f,
189679,f,
189680,f,
189681,f,
189682,f,
189683,f,
189685,f,
189686,f,
189687,f,
189689,f,
340190,f,30
198403,f,
198408,f,
198409,f,
198410,f,
198412,f,
198413,f,
198414,f,
198415,f,
198416,f,
227189,f,
207882,f,
207885,f,
198417,f,
198418,f,
189694,f,
236201,f,
236202,f,
51580,f,
236203,f,
236204,f,
236216,f,
236224,f,
236225,f,200
236235,f,
236236,f,
236237,f,
236238,f,
236239,f,
236240,f,
236241,f,Pos. 1
207674,f,
207675,f,
207676,f,
207677,f,
